Id,Sales
24841,5961.02166667
25697,6335.47714286
26553,8263.185
28265,4990.38214286
29121,4767.76666667
29977,4161.58333333
30833,4180.18333333
31689,3673.14
32545,4320.97833333
34257,4421.42222222
35113,5802.4
35969,5973.36666667
36825,5722.01666667
37681,6584.875
38537,8941.95333333
40249,5252.275
18,10045.9
874,11390.475
1730,10443.4666667
2586,13264.5714286
4298,6974.70916667
5154,8741.09285714
6010,7331.05
6866,7441.47
7722,8086.9
8578,7811.76
10290,6882.31166667
11146,10854.3333333
12002,10806.8
12858,10824.397619
13714,10420.0583333
14570,18927.0
16282,9321.78333333
17138,9752.39714286
17994,7364.85666667
18850,6870.20833333
19706,6580.14166667
20562,7340.76666667
22274,6843.4647619
23130,9783.38333333
23986,8346.52
24842,8930.47833333
25698,10158.1690476
26554,13043.92
28266,6960.19642857
29122,8703.11666667
29978,6450.18666667
30834,7280.91333333
31690,7589.53333333
32546,8266.8
34258,6962.29444444
35114,10517.0345238
35970,9708.725
36826,10091.5
37682,11627.9066667
38538,13944.7
40250,8197.825
19,12751.175
875,11697.8492857
1731,13539.0666667
2587,15088.91
4299,8599.00128205
5155,9972.90952381
6011,9669.64166667
6867,9040.15142857
7723,10480.4
8579,12249.025
10291,8595.68666667
11147,11179.95
12003,13012.8233333
12859,12834.5
13715,15593.7
14571,17227.8
16283,10217.5919048
17139,12460.4533333
17995,6915.00666667
18851,8850.38333333
19707,8780.715
20563,10635.49
22275,8507.94666667
23131,11263.6833333
23987,13151.4733333
24843,12239.5666667
25699,13458.2716667
26555,15062.315
28267,10073.965
29123,12032.64
29979,6514.78333333
30835,6948.15
31691,10095.0
32547,10410.9166667
34259,8884.84166667
35115,9788.7647619
35971,12063.7933333
36827,11292.0166667
37683,11605.1166667
38539,14680.1
40251,11064.7833333
20,11009.8785714
876,11871.82
1732,12865.9238095
2588,13801.0583333
4300,7502.73880952
5156,7999.55555556
6012,7692.25
6868,7516.56888889
7724,7356.1
8580,7411.86666667
10292,7753.94555556
11148,11119.7333333
12004,11065.1666667
12860,10782.702381
13716,11614.0
14572,22554.6
16284,8924.925
17140,8918.71095238
17996,6924.82333333
18852,6443.52642857
19708,7107.4
20564,7256.45833333
22276,7386.57619048
23132,9867.23333333
23988,9703.77
24844,9804.70333333
25700,11298.2666667
26556,12863.18
28268,7367.48857143
29124,7539.5
29980,6286.67833333
30836,7095.57119048
31692,7646.00952381
32548,8080.03333333
34260,7452.01111111
35116,9669.575
35972,10201.0166667
36828,11125.3357143
37684,13024.98
38540,15473.23
40252,7990.73333333
21,7702.3
877,8585.01833333
1733,8712.025
2589,10897.85
4301,6325.64392857
5157,6287.94285714
6013,5547.4
6869,5959.275
7725,5443.7
8581,5492.3
10293,6479.60777778
11149,7631.1
12005,7326.7
12861,8964.125
13717,9395.99166667
14573,12166.4
16285,7949.055
17141,6692.81904762
17997,4797.31666667
18853,5251.1797619
19709,4944.24166667
20565,5479.66666667
22277,6855.07761905
23133,6924.74166667
23989,5360.515
24845,7213.73
25701,7768.73571429
26557,11097.7666667
28269,6704.82928571
29125,5955.83333333
29981,4798.85833333
30837,5356.06047619
31693,5277.73333333
32549,6021.35
34261,6831.36111111
35117,7499.15
35973,7711.88333333
36829,8687.52107143
37685,9015.7
38541,12867.4633333
40253,7414.53333333
22,5982.025
878,5278.375
1734,7317.62190476
2590,6762.83333333
4302,4693.02666667
5158,3969.225
6014,4558.2
6870,3608.78333333
7726,3830.075
8582,4413.80166667
10294,4625.775
11150,4752.675
12006,6822.6
12862,5392.6
13718,7508.1
14574,7204.5
16286,4745.38333333
17142,5134.8375
17998,3979.88571429
18854,4369.16666667
19710,4658.05
20566,4319.39333333
22278,4604.5702381
23134,5163.385
23990,5974.21380952
24846,4727.325
25702,6695.51833333
26558,7746.92333333
28270,4376.9452381
29126,4269.27333333
29982,4406.72833333
30838,3905.04047619
31694,4582.01666667
32550,3964.66
34262,5543.96488095
35118,4700.35555556
35974,6951.13666667
36830,5899.83333333
37686,7385.96666667
38542,8035.65
40254,6038.41666667
23,7164.81666667
879,6875.56166667
1735,6908.86666667
2591,8372.475
4303,5215.24452381
5159,5951.6
6015,4928.92
6871,4779.06666667
7727,4649.7
8583,4708.36333333
10295,5398.82
11151,6339.41333333
12007,6141.35
12863,6174.41666667
13719,6472.0
14575,7825.55
16287,5557.375
17143,6457.15
17999,4781.66666667
18855,4361.86666667
19711,5494.0
20567,7407.47
22279,5236.73214286
23135,6678.64
23991,5742.65714286
24847,6328.15833333
25703,6275.575
26559,7850.3
28271,5378.04333333
29127,5440.25416667
29983,4816.8
30839,4908.5
31695,4656.8
32551,4918.1
34263,5316.56
35119,6600.16488095
35975,6164.28333333
36831,5714.0
37687,6303.63190476
38543,7915.64
40255,5971.82261905
24,4600.36833333
880,5166.665
1736,5385.4
2592,5822.74285714
4304,2099.29
5160,3699.8
6016,3284.0
6872,3555.7
7728,4213.8
8584,3524.8
10296,2109.35928571
11152,5262.3
12008,4748.7
12864,5431.6
13720,5050.2
14576,6080.9
16288,2115.02083333
17144,3881.025
18000,3583.575
18856,3761.0
19712,3778.95
20568,4957.0
22280,2260.5875
23136,4738.35
23992,5204.65
24848,4662.5
25704,4890.18571429
26560,5457.55
29128,3561.9
29984,3367.74285714
30840,3284.8
31696,3814.5
32552,3353.9
35120,4990.4
35976,5230.9
36832,5135.3
37688,5072.61666667
38544,6046.8
40256,2241.03333333
25,8286.25928571
881,8062.0
1737,8808.63333333
2593,10879.8
4305,8575.43869048
5161,7561.86190476
6017,6731.6
6873,6585.31
7729,7528.93333333
8585,8044.5
10297,8188.97611111
11153,8882.83333333
12009,9257.55
12865,9807.25833333
13721,9974.85833333
14577,12539.8
16289,9550.145
17145,8657.59904762
18001,5901.16
18857,6797.07547619
19713,6100.125
20569,6839.91666667
22281,8435.67714286
23137,8636.76666667
23993,7362.15
24849,8287.98166667
25705,8821.25238095
26561,10784.88
28273,8465.99857143
29129,7364.8
29985,6486.69333333
30841,6446.48
31697,7203.41833333
32553,7565.16666667
34265,8495.83888889
35121,7475.3
35977,8373.08333333
36833,8526.575
37689,9179.01666667
38545,9028.665
40257,8737.41666667
26,11849.36
882,11884.9411111
1738,12025.0977778
2594,14511.0333333
4306,7684.47678571
5162,8314.45
6018,7592.9
6874,7838.9
7730,7638.46666667
8586,7561.9
10298,7725.85444444
11154,10868.95
12010,11119.1166667
12866,10947.4666667
13722,10594.0583333
14578,21104.4
16290,9353.775
17146,9073.26333333
18002,7079.74666667
18858,6977.98619048
19714,6505.875
20570,7555.85
22282,7262.5052381
23138,10625.0333333
23994,9064.16
24850,9524.175
25706,10600.85
26562,13733.9133333
28274,7434.305
29130,7609.76666667
29986,6798.315
30842,6446.855
31698,8103.18571429
32554,8648.95
34266,7685.05
35122,11109.6
35978,10695.7916667
36834,11172.0025
37690,11270.8916667
38546,16004.0833333
40258,7539.09166667
27,9597.58666667
883,10039.7733333
1739,10857.7166667
2595,11233.9666667
4307,9464.895
5163,8123.6
6019,8278.4
6875,9147.6
7731,10271.6
8587,9025.7
10299,9280.90714286
11155,11573.7
12011,12483.8
12867,11456.2
13723,10386.1
14579,11293.4
16291,9576.25
17147,8892.45
18003,8400.2
18859,8180.76666667
19715,8759.9
20571,11210.32
22283,9220.84166667
23139,10195.82
23995,10062.725
24851,9462.40666667
25707,9417.68833333
26563,10025.0666667
29131,8098.3
29987,7769.43333333
30843,7890.725
31699,7768.03333333
32555,8230.50833333
34267,9052.265
35123,10256.3
35979,9455.8
36835,9194.0
37691,10222.1
38547,11557.225
40259,10194.5552381
28,6453.94761905
884,6936.535
1740,7580.0
2596,9815.2
4308,5832.14928571
5164,4999.26428571
6020,3789.7
6876,4057.94444444
7732,4568.6
8588,4132.9
10300,5954.76944444
11156,6278.13333333
12012,6453.98333333
12868,6514.53571429
13724,7554.74166667
14580,10055.6
16292,7087.04
17148,4897.59904762
18004,4086.2
18860,4204.5997619
19716,3640.025
20572,4389.46666667
22284,5936.67095238
23140,6233.59166667
23996,5334.0
24852,6102.505
25708,6925.62380952
26564,9496.23
28276,6309.32
29132,4732.18333333
29988,3957.95833333
30844,3943.63
31700,4658.75
32556,4683.8
34268,5842.81666667
35124,5659.425
35980,6467.75833333
36836,6776.98
37692,7855.425
38548,9487.09666667
40260,6429.875
29,5777.92428571
885,6179.15
1741,6421.90253968
2597,8978.74166667
4309,2673.63464286
5165,3975.695
6021,3696.2
6877,3807.0
7733,3624.13
8589,4015.2
10301,2808.50833333
11157,5636.35
12013,5873.55
12869,6383.2
13725,7605.71666667
14581,9550.4
16293,3209.03
17149,4405.58857143
18005,3428.75333333
18861,3699.34190476
19717,3687.75833333
20573,3457.325
22285,2731.30047619
23141,4907.15
23997,4453.395
24853,5180.02833333
25709,5622.65
26565,7173.18666667
28277,2700.29
29133,3684.06666667
29989,3552.29333333
30845,3788.98833333
31701,4004.29333333
32557,4103.88333333
34269,2818.8
35125,4931.03809524
35981,5624.09166667
36837,6366.51952381
37693,6845.00166667
38549,8560.00333333
40261,3250.74166667
30,5330.2
886,4887.85833333
1742,6053.18333333
2598,6096.61666667
4310,5461.12280303
5166,4448.5
6022,4470.75
6878,4130.5
7734,4097.86444444
8590,4094.225
10302,5522.99
11158,4599.86666667
12014,5341.95
12870,5295.25
13726,5961.98333333
14582,6299.2
16294,5855.58333333
17150,4206.625
18006,3115.65714286
18862,3940.16
19718,3940.625
20574,3971.28666667
22286,5476.48809524
23142,4544.02
23998,4836.58880952
24854,4535.975
25710,5163.46333333
26566,6022.955
28278,4948.87261905
29134,3951.09333333
29990,3534.405
30846,3870.6952381
31702,4386.93333333
32558,3919.03333333
34270,5721.6425
35126,5223.3
35982,5293.02666667
36838,4805.1
37694,6400.28333333
38550,6526.96666667
40262,5347.79166667
31,5517.62333333
887,5759.1
1743,5282.88166667
2599,7707.4
4311,4676.86
5167,5450.2
6023,5462.1
6879,5490.6
7735,5531.3
8591,5348.3
10303,4942.61190476
11159,6104.76666667
12015,7619.3
12871,7220.3
13727,5800.5
14583,8506.8
16295,5195.49166667
17151,6297.325
18007,5192.0
18863,5335.325
19719,5219.65
20575,9448.0
22287,5325.49583333
23143,5892.3
23999,6249.95
24855,5804.94
25711,5721.46
26567,7098.05833333
29135,4678.9
29991,4716.5
30847,4464.9
31703,5504.46666667
32559,4555.525
34271,4573.74
35127,6021.2
35983,6130.4
36839,6259.4
37695,5955.5
38551,8293.95
40263,5330.46166667
32,10913.7166667
888,12846.7066667
1744,11708.0
2600,12469.8666667
4312,8193.92738095
5168,9498.03333333
6024,8583.4
6880,9068.0875
7736,8439.42
8592,8898.2
10304,8234.49277778
11160,10965.53
12016,12132.5833333
12872,12520.4547619
13728,11083.6583333
14584,19865.2
16296,9923.5
17152,10202.3333333
18008,8301.39
18864,8714.23547619
19720,8055.075
20576,8527.86666667
22288,8186.5047619
23144,10245.9416667
24000,9669.975
24856,10996.9966667
25712,11105.4233333
26568,12833.6233333
28280,8168.88785714
29136,8794.83333333
29992,7501.20666667
30848,8646.28666667
31704,8310.88571429
32560,9536.88333333
34272,8607.01111111
35128,9947.83571429
35984,10995.225
36840,12102.6764286
37696,13188.1666667
38552,14466.175
40264,8660.1
33,7926.49722222
889,7598.49
1745,8070.21333333
2601,10115.3666667
4313,4923.01059524
5169,6694.7
6025,5874.04833333
6881,5495.75
7737,6384.5
8593,6346.5
10305,4883.00666667
11161,8694.63333333
12017,8140.45
12873,7896.79047619
13729,7286.025
14585,14035.0
16297,5476.255
17153,6894.63238095
18009,5627.32333333
18865,6388.25690476
19721,5761.34166667
20577,6324.96666667
22289,4523.9352381
23145,8343.93333333
24001,6669.01
24857,7664.17333333
25713,8608.6352381
26569,9728.01333333
28281,4190.93642857
29137,6154.0
29993,5673.415
30849,5792.99
31705,6065.31833333
32561,6769.4
34273,4768.25
35129,7125.7
35985,7329.54833333
36841,6818.3375
37697,8448.59333333
38553,8385.70333333
40265,5243.30833333
34,5979.8
890,5627.7
1746,5606.05333333
2602,6992.43333333
4314,5313.38119048
5170,4609.37
6026,4221.52666667
6882,3724.0
7738,3766.15333333
8594,3765.66666667
10306,5439.32277778
11162,5611.1
12018,6944.3
12874,6489.1
13730,5934.83333333
14586,7674.6
16298,6342.645
17154,5203.26666667
18010,4099.73333333
18866,3502.60666667
19722,4247.5
20578,6657.06666667
22290,5132.34095238
23146,5525.79166667
24002,5249.03333333
24858,4806.39833333
25714,5606.23190476
26570,6537.005
28282,5301.76357143
29138,4694.2
29994,4335.21666667
30850,3437.0
31706,3868.81666667
32562,4273.7
34274,5571.12777778
35130,5855.47571429
35986,5825.38333333
36842,5377.46130952
37698,5539.4
38554,6308.06833333
40266,5947.96666667
35,5639.38
891,5559.89833333
1747,5964.71166667
2603,8275.36666667
4315,5032.885
5171,4393.5
6027,3827.7
6883,3906.5
7739,4587.4
8595,3898.2
10307,4972.29166667
11163,6589.53333333
12019,7567.8
12875,7388.2
13731,6496.4
14587,11865.4
16299,5554.68333333
17155,5383.375
18011,3952.6
18867,4201.6
19723,4303.7
20579,6981.5
22291,4719.32083333
23147,7149.44
24003,6258.475
24859,6032.12
25715,6695.93333333
26571,7855.95
29139,4153.78
29995,3853.5
30851,3696.73333333
31707,3762.7
32563,3981.36666667
34275,4728.24666667
35131,6499.7
35987,6438.5
36843,6367.7
37699,6687.4
38555,9850.7
40267,5469.44833333
36,8977.63333333
892,10475.7
1748,9293.04666667
2604,9322.9
4316,5257.29261905
5172,6313.26666667
6028,6002.4
6884,6314.01666667
7740,6497.26666667
8596,6656.21333333
10308,5199.08333333
11164,7355.52
12020,8175.27857143
12876,9223.53333333
13732,8785.06666667
14588,11846.6833333
16300,6094.94166667
17156,6827.3
18012,5955.825
18868,5539.9
19724,5610.1
20580,8036.36
22292,5542.47857143
23148,7500.4
24004,6843.4
24860,8406.20833333
25716,8153.0
26572,8919.505
28284,5151.66333333
29140,5369.1
29996,5524.8
30852,5934.925
31708,5484.34
32564,5892.85
34276,5291.12
35132,7101.4
35988,6889.61666667
36844,8152.35
37700,8767.7
38556,9946.66
40268,5910.21785714
37,5019.46666667
893,4813.03333333
1749,4873.09166667
2605,5403.7
4317,3059.19452381
5173,3628.4
6029,3724.95
6885,3516.82333333
7741,3155.33333333
8597,3827.12666667
10309,3013.12416667
11165,3694.16571429
12021,4258.9
12877,4279.51666667
13733,4567.6
14589,5255.65
16301,3525.88333333
17157,3700.6
18013,3653.44166667
18869,3183.56666667
19725,3212.4
20581,5111.18
22293,3043.76309524
23149,4997.2
24005,5154.2
24861,4153.7
25717,4185.05
26573,5126.2
28285,3310.16666667
29141,3259.3
29997,3047.9
30853,3369.5
31709,3280.175
32565,3449.415
34277,3017.16666667
35133,4217.75
35989,4298.86666667
36845,4440.5
37701,4506.6
38557,5281.5
40269,3446.13511905
38,7786.04285714
894,7752.08333333
1750,8113.03333333
2606,9873.77142857
4318,6603.52944444
5174,6573.8
6030,5524.4
6886,5510.1
7742,6581.96
8598,5898.54
10310,6890.68333333
11166,7744.31
12022,10642.25
12878,11868.55
13734,8201.23333333
14590,11046.3
16302,7712.52619048
17158,6946.07
18014,5876.13333333
18870,6252.56666667
19726,6463.86666667
20582,11862.8
22294,7012.64119048
23150,8122.53333333
24006,6776.75
24862,7149.55833333
25718,8246.975
26574,9523.73333333
28286,7634.10809524
29142,6795.0
29998,5932.65
30854,5930.1
31710,6836.93333333
32566,6259.2
34278,6954.33857143
35134,7691.95460317
35990,7689.9
36846,8000.36
37702,7962.21666667
38558,10552.45
40270,7585.62333333
39,4682.65
895,5144.4
1751,4910.88
2607,5673.44761905
4319,4086.35738095
5175,3240.26
6031,3038.5
6887,2860.5
7743,3074.59333333
8599,3062.75
10311,4228.89166667
