Id,Sales
18840,6153.7
19696,6172.11666667
20552,6446.7
22264,6240.29166667
23120,7688.425
23976,7940.7
24832,7977.79333333
25688,9005.45
26544,10418.4
28256,6070.57785714
29112,6913.40833333
29968,5507.20166667
30824,5585.95
31680,5749.125
32536,5791.53333333
34248,6415.77083333
35104,7834.90833333
35960,7999.28333333
36816,8479.535
37672,8626.97083333
38528,10108.5
40240,6434.605
9,5920.47285714
865,6305.91666667
1721,6801.215
2577,8062.0
4289,4451.65833333
5145,4030.6
6001,3453.9
6857,3592.7
7713,3588.8
8569,3861.1
10281,4167.65
11137,6429.74
11993,5725.0
12849,6013.4
13705,7320.03333333
14561,7942.9
16273,4443.86190476
17129,4130.32619048
17985,4085.88
18841,3965.88333333
19697,4116.94166667
20553,4375.26428571
22265,4341.05
23121,6305.9
23977,5654.26666667
24833,5772.655
25689,5970.47380952
26545,7078.43333333
29113,3377.53333333
29969,3441.88333333
30825,3400.65
31681,3061.33333333
32537,3483.9
35105,6293.4
35961,5463.7
36817,5770.9
37673,6193.75
38529,8490.53333333
40241,4665.61428571
10,6398.51666667
866,5963.55
1722,6914.84
2578,7752.71666667
4290,3485.96166667
5146,5179.68333333
6002,5212.24166667
6858,5263.15
7714,4940.6
8570,5553.825
10282,3289.51166667
11138,6378.78333333
11994,6530.56666667
12850,6228.76666667
13706,6808.03833333
14562,10974.6333333
16274,4203.58857143
17130,5218.35666667
17986,4795.55833333
18842,4217.45
19698,4501.74222222
20554,5368.80666667
22266,3566.86380952
23122,6051.56428571
23978,5620.36666667
24834,6316.01666667
25690,6559.56666667
26546,8230.8052381
28258,3523.39333333
29114,5248.88166667
29970,4763.71547619
30826,4699.66666667
31682,4935.425
32538,5280.86
34250,3258.16722222
35106,5516.4
35962,6201.14666667
36818,6296.37142857
37674,6895.3
38530,7415.98142857
40242,3485.74166667
11,7664.76666667
867,7990.3
1723,8070.8
2579,9331.7
4291,5622.94222222
5147,6755.66666667
6003,5523.85777778
6859,5678.91333333
7715,5618.1
8571,5212.89333333
10283,5740.23880952
11139,6901.175
11995,7231.1
12851,6469.4
13707,6985.2
14563,11899.3
16275,7273.65833333
17131,7770.7
17987,6438.69
18843,4934.9
19699,5175.65
20555,5584.35
22267,5143.98333333
23123,7366.80833333
23979,7349.91666667
24835,6794.79
25691,7335.625
26547,8966.94
28259,5392.53
29115,5909.025
29971,5322.26
30827,4700.885
31683,5028.93333333
32539,5355.13333333
34251,5829.00083333
35107,7538.9825
35963,7339.66
36819,7149.1925
37675,7169.7425
38531,8790.4
40243,6124.94166667
12,8434.85555556
868,8875.52
1724,10078.0933333
2580,10678.15
4292,5076.24166667
5148,7099.9
6004,6803.4
6860,6884.275
7716,7575.2
8572,6775.23333333
10284,4879.78555556
11140,8330.975
11996,9061.51666667
12852,10168.3333333
13708,9463.56666667
14564,11497.3
16276,6170.25833333
17132,7698.86904762
17988,7055.83666667
18844,6225.675
19700,6497.15
20556,9544.67222222
22268,4988.66488095
23124,7497.005
23980,7821.405
24836,8965.68
25692,8554.96333333
26548,9256.5
28260,5350.35136364
29116,6458.2
29972,6468.225
30828,6580.4
31684,7253.5
32540,6980.8
34252,5501.69333333
35108,8241.61527778
35964,8144.55
36820,8708.79333333
37676,9490.11428571
38532,10454.1
40244,5412.46
13,7842.55
869,7348.605
1725,8356.81333333
2581,9058.94333333
4293,3912.52333333
5149,5856.29761905
6005,5804.84642857
6861,5755.8
7717,5938.9
8573,6170.475
10285,4052.84333333
11141,7750.93333333
11997,7276.6
12853,7812.14761905
13709,8642.24166667
14565,10387.2
16277,4941.79095238
17133,6931.36833333
17989,5996.93333333
18845,4974.81571429
19701,5216.77
20557,5594.955
22269,4171.01619048
23125,7175.19357143
23981,6423.93333333
24837,6418.15714286
25693,7308.65833333
26549,9311.00214286
28261,4247.21833333
29117,6090.59666667
29973,5293.37261905
30829,5073.41333333
31685,5905.66666667
32541,6239.75
34253,4137.61222222
35109,7498.7297619
35965,7614.035
36821,7132.65857143
37677,7586.76666667
38533,10964.082619
40245,4398.55
14,11055.7133333
870,8994.845
1726,9591.56
2582,10895.4
4294,5383.35
5150,7387.3
6006,8694.9
6862,8310.5
7718,9005.3
8574,9745.71666667
10286,5309.86666667
11142,8381.425
11998,9489.4
12854,9847.7
13710,9364.0
14566,10184.3
16278,5472.68
17134,6461.4
17990,8469.98666667
18846,7846.075
19702,6503.98333333
20558,9736.56
22270,5274.80833333
23126,7550.00547619
23982,8656.41166667
24838,7687.93666667
25694,8091.05595238
26550,9475.895
29118,6479.4
29974,7966.70833333
30830,6905.4
31686,6722.78571429
32542,7613.14
34254,4778.27214286
35110,7982.5
35966,9232.0
36822,8472.2
37678,8270.06
38534,9607.4
40246,5527.5052381
15,6161.53777778
871,5955.71333333
1727,6623.24
2583,8134.7
4295,5215.44166667
5151,4475.63333333
6007,3977.32666667
6863,3730.71666667
7719,4348.0
8575,3757.6
10287,5199.7
11143,6189.6
11999,6603.8
12855,6531.93333333
13711,6075.7
14567,11300.7
16279,6339.20833333
17135,4608.64166667
17991,4270.2
18847,4000.85
19703,3595.87142857
20559,6159.13333333
22271,4904.17440476
23127,6923.8
23983,6111.3
24839,6894.26666667
25695,6516.8
26551,7607.99166667
28263,4921.93409091
29119,3968.0
29975,3462.1
30831,3441.63333333
31687,3474.705
32543,4033.2
34255,5158.68
35111,6593.40833333
35967,6091.075
36823,6018.15
37679,7800.93333333
38535,9578.87928571
40247,5355.34666667
16,4940.52142857
872,4763.50666667
1728,5742.79166667
2584,6440.3
4296,2854.1
5152,4098.4
6008,3921.4
6864,3644.3
7720,4152.3
8576,4179.8
10288,3110.73333333
11144,5743.2
12000,5569.43333333
12856,5326.7
13712,5619.6
14568,6289.7
16280,2802.01904762
17136,4823.615
17992,3844.55
18848,3701.29166667
19704,3849.85
20560,7977.76666667
22272,3622.68388889
23128,5738.2
23984,4591.85416667
24840,4478.155
25696,4432.72
26552,5942.14
29120,3874.96
29976,3944.375
30832,2952.78
31688,4129.955
32544,4407.3
34256,3401.59761905
35112,5096.9
35968,5202.06666667
36824,5015.65
37680,4626.36666667
38536,7262.8
40248,3765.81428571
17,6293.68571429
873,5906.675
1729,6652.16666667
2585,8462.4
4297,4386.90666667
5153,5172.85666667
6009,4445.33333333
6865,4293.83333333
7721,4105.29666667
8577,4343.25
10289,4466.86666667
11145,6119.55333333
12001,5870.25
12857,6601.3
13713,6810.98
14569,9486.1
16281,4734.48547619
17137,4989.93
17993,4080.575
18849,3822.68571429
19705,4055.08333333
20561,9146.17
22273,4347.9802381
23129,5848.46428571
23985,5844.55
24841,5782.86880952
25697,6109.42380952
26553,8470.45821429
28265,5046.85333333
29121,4725.77
29977,4243.675
30833,4339.33333333
31689,3574.9
32545,4202.8
34257,4312.71
35113,5824.48571429
35969,5796.7
36825,6333.02380952
37681,6576.65333333
38537,9349.20333333
40249,5218.515
18,10144.2583333
874,11045.09
1730,11070.5066667
2586,12901.1333333
4298,6874.775
5154,8290.43333333
6010,7360.03
6866,7926.8
7722,7503.62
8578,8062.8
10290,6850.73166667
11146,10331.1
12002,10319.0
12858,10887.4666667
13714,9788.85
14570,19063.8
16282,9148.95190476
17138,9937.64
17994,7262.86666667
18850,7265.52333333
19706,6505.53666667
20562,7295.51333333
22274,6816.25142857
23130,9667.73428571
23986,8521.15
24842,8779.38809524
25698,10048.8154762
26554,12929.1525
28266,7006.4424359
29122,8748.61
29978,6617.30238095
30834,7142.38666667
31690,7639.42
32546,8306.38
34258,6860.59222222
35114,10362.1166667
35970,9475.605
36826,10501.4690476
37682,11048.58
38538,14418.452381
40250,8043.16833333
19,13157.1875
875,11968.9583333
1731,14274.7166667
2587,15176.55
4299,8553.64166667
5155,9899.7
6011,10018.0833333
6867,8996.66
7723,10383.4
8579,11672.8
10291,8619.06285714
11147,11548.95
12003,12465.2466667
12859,12237.7333333
13715,15554.76
14571,17305.3
16283,10431.05
17139,11723.175
17995,7734.12833333
18851,8708.76
19707,8833.39880952
20563,10484.2916667
22275,8691.23214286
23131,11905.16
23987,13130.46
24843,12977.99
25699,13272.79
26555,16324.515
28267,9356.50404762
29123,18767.7614286
29979,6444.93333333
30835,6307.22833333
31691,9937.105
32547,10406.95
34259,8847.31666667
35115,10040.4
35971,10807.6
36827,10936.24
37683,11181.7416667
38539,15459.4
40251,10897.175
20,11002.8166667
876,11971.4416667
1732,13390.9166667
2588,14240.68
4300,7428.7375
5156,8228.65
6012,7752.59642857
6868,7589.0
7724,7281.94
8580,7802.8
10292,7706.085
11148,10158.3416667
12004,10540.3
12860,10828.6333333
13716,11969.9583333
14572,21660.4333333
16284,8851.13642857
17140,8976.63833333
17996,6883.09166667
18852,6347.89285714
19708,7151.09333333
20564,7059.00833333
22276,7322.9702381
23132,9746.2247619
23988,9804.85
24844,9555.18571429
25700,10846.2166667
26556,13010.3182143
28268,7443.71
29124,7569.24833333
29980,6388.12738095
30836,6888.89666667
31692,7763.05
32548,8276.42
34260,7280.915
35116,9487.315
35972,9876.12
36828,11165.3257143
37684,12495.96
38540,15983.1357143
40252,7878.08
21,8265.025
877,8438.10833333
1733,8823.16333333
2589,12322.37
4301,6477.2775
5157,6109.23333333
6013,5717.99809524
6869,6127.6
7725,5689.9
8581,5839.5
10293,6773.11833333
11149,7679.25833333
12005,7418.09166667
12861,8909.1
13717,9392.61833333
14573,12951.7
16285,7849.3497619
17141,6751.56666667
17997,4851.21666667
18853,4705.05857143
19709,4973.59222222
20565,5528.66666667
22277,6845.00857143
23133,6602.495
23989,6213.73055556
24845,6937.75714286
25701,7223.15
26557,11654.1458333
28269,6950.88833333
29125,5973.63166667
29981,4961.61904762
30837,5153.44666667
31693,5440.5
32549,6287.76
34261,6581.31444444
35117,7387.22428571
35973,7585.45
36829,7756.52
37685,8025.69
38541,13332.1402381
40253,7268.95666667
22,5919.64166667
878,5010.00571429
1734,6865.21833333
2590,6753.9
4302,4615.55
5158,3956.9
6014,4238.00785714
6870,4040.00333333
7726,3767.0
8582,4210.75333333
10294,4779.45611111
11150,4891.315
12006,6728.31666667
12862,4979.7
13718,7490.0
14574,7218.0
16286,5179.50833333
17142,4625.135
17998,4442.71833333
18854,4243.45833333
19710,4919.48166667
20566,4358.34261905
22278,4636.32722222
23134,5028.1
23990,6072.03833333
24846,4877.54666667
25702,6508.58166667
26558,7365.30833333
28270,4346.69880952
29126,4313.54166667
29982,4184.56166667
30838,3996.20714286
31694,4452.945
32550,4153.69
34262,5580.71166667
35118,4748.28
35974,6098.82166667
36830,6047.155
37686,7688.17666667
38542,8043.09333333
40254,6039.66666667
23,6966.41
879,7070.0
1735,6910.75
2591,7989.35
4303,5283.11666667
5159,5746.4
6015,4859.42
6871,4783.96666667
7727,4469.775
8583,4530.79166667
10295,5581.85809524
11151,6432.21
12007,6378.8
12863,5754.8
13719,6574.1
14575,7671.06
16287,6351.03166667
17143,6425.9
17999,5031.47
18855,4457.8
19711,5285.73333333
20567,4935.35
22279,5285.08333333
23135,6475.47666667
23991,6006.91666667
24847,5966.68333333
25703,6569.225
26559,7354.56
28271,5443.425
29127,5646.95952381
29983,4772.20333333
30839,4782.22
31695,4687.4
32551,4785.7
34263,5454.78666667
35119,6607.2
35975,5862.5
36831,6163.675
37687,6576.06861111
38543,7653.8
40255,5987.24666667
24,4661.56571429
880,5407.06785714
1736,5527.73714286
2592,5894.2
4304,2178.51833333
5160,3641.72
6016,3323.3
6872,3633.53333333
7728,4130.6
8584,3686.0
10296,2000.45
11152,5457.53333333
12008,4963.7
12864,5382.1
13720,5329.03333333
14576,6087.5
16288,2131.99047619
17144,4148.0
18000,3593.55
18856,3811.0
19712,3839.9
20568,4636.85714286
22280,2187.08333333
23136,4569.45
23992,4194.6
24848,4651.58
25704,4737.59047619
26560,5804.95
29128,3456.13333333
29984,3611.22
30840,3499.975
31696,3166.02
32552,3401.03
35120,4787.5
35976,4939.6
36832,4942.6
37688,4744.08
38544,5797.4
40256,2368.89285714
25,8291.5
881,7969.0
1737,8973.96666667
2593,11072.8
4305,8479.14833333
5161,7719.95
6017,7003.225
6873,7443.4
7729,6999.1
8585,7896.45
10297,8247.38833333
11153,8507.7
12009,9459.33333333
12865,9702.36666667
13721,10108.54
14577,12648.0666667
16289,9413.8947619
17145,8842.10666667
18001,5784.63333333
18857,6679.37380952
19713,6088.92611111
20569,6900.78333333
22281,8263.24666667
23137,8439.6352381
23993,7533.76666667
24849,7975.7452381
25705,8676.39166667
26561,10919.6192857
28273,8473.165
29129,7387.86166667
29985,6468.89761905
30841,6440.18666667
31697,6960.61666667
32553,7620.7
34265,8393.33333333
35121,7416.8
35977,8166.86
36833,8637.30166667
37689,9209.15666667
38545,9964.88785714
40257,8637.56666667
26,11270.93
882,11751.75
1738,12404.9633333
2594,15770.8533333
4306,7607.00333333
5162,8697.98333333
6018,7730.59428571
6874,7662.5
7730,7500.26666667
8586,7517.675
10298,7819.04666667
11154,10440.7
12010,10593.7
12866,11329.2333333
13722,10159.03
14578,20993.9
16290,9087.36714286
17146,9171.49166667
18002,7082.38333333
18858,6775.86952381
19714,6482.79611111
20570,7402.99666667
22282,7214.9902381
23138,10344.8514286
23994,9505.2
24850,9247.1452381
25706,10462.275
26562,14027.6045238
28274,7539.86
29130,7684.08166667
29986,6917.10357143
30842,6386.27
31698,7736.78
32554,9368.7
34266,7505.92722222
35122,10389.1761905
35978,10741.205
36834,10232.225
37690,10999.4
38546,16640.0809524
40258,7712.38833333
27,10039.7483333
883,9944.9
1739,10913.2533333
2595,11608.6
4307,9313.21904762
5163,8523.5
6019,8014.0
6875,9524.1
7731,9980.1
8587,9301.1
10299,9457.83809524
11155,11363.3
12011,11582.625
12867,11051.0
13723,10260.9
14579,10819.0
16291,10114.91
17147,9418.6
18003,8433.16
18859,8119.23333333
19715,8127.62857143
20571,9762.625
22283,9199.4
23139,9982.21666667
23995,9646.7
24851,9748.89666667
25707,9113.0
26563,9928.26666667
29131,8207.2
29987,7654.86
30843,7318.35
31699,7354.39166667
32555,8572.575
34267,9338.08333333
35123,9663.9
35979,9396.9
36835,9022.5
37691,9268.15
38547,11501.35
40259,10339.525
28,6310.1
884,6569.86666667
1740,7514.93666667
2596,9717.72
4308,5861.00833333
5164,4854.43333333
6020,4039.93047619
6876,3885.0
7732,4290.71666667
8588,4112.775
10300,6002.86666667
11156,6055.56666667
12012,6672.33333333
12868,6566.8
13724,7626.26
14580,10542.4
16292,6868.80214286
17148,5082.91666667
18004,4044.49166667
18860,4415.63
19716,3758.62111111
20572,4310.87333333
22284,5967.02595238
23140,6140.30928571
23996,5417.58333333
24852,5907.23571429
25708,6626.26666667
26564,9586.9
28276,6409.77
29132,4779.35333333
29988,3957.51190476
30844,3821.32
31700,4716.13333333
32556,4652.3
34268,5806.87055556
35124,5616.08142857
35980,6224.43
36836,6393.82666667
37692,7227.18333333
38548,9713.24166667
40260,6497.16166667
29,5886.7475
885,6788.43666667
1741,6714.32
2597,8963.20333333
4309,2706.95833333
5165,3915.6
6021,3750.45714286
6877,4005.0
7733,3538.1
8589,4099.0
10301,2922.38
11157,5512.60833333
12013,5988.86666667
12869,6366.6
13725,7800.58333333
14581,9694.2
16293,3158.01738095
17149,4496.82
18005,3446.53333333
18861,3541.10095238
19717,3699.80333333
20573,3565.56833333
22285,2738.28095238
23141,4741.15285714
23997,4601.175
24853,4930.20714286
25709,5346.375
26565,7680.84297619
28277,2792.55666667
29133,3694.48333333
29989,3616.99047619
30845,3666.40333333
31701,3988.39333333
32557,4065.51333333
34269,2794.91666667
35125,5022.185
35981,5499.32666667
36837,6066.285
37693,6480.23
38549,8566.67738095
40261,3085.02833333
30,4818.21904762
886,4777.92
1742,6021.43
2598,5988.42083333
4310,5410.915
5166,4623.44
6022,4474.405
6878,4244.85333333
7734,4046.7
8590,3906.84
10302,5473.45833333
11158,4681.31333333
12014,5416.33333333
12870,5238.96666667
13726,5886.77333333
14582,6275.8
16294,6450.19166667
17150,4133.585
18006,3394.9
18862,3919.85
19718,4027.98333333
20574,3984.08333333
22286,5503.78150794
23142,4482.0
23998,4931.99833333
24854,4388.84333333
25710,5174.485
26566,5783.525
28278,4824.13452381
29134,3970.02380952
29990,3519.29833333
30846,3837.66190476
31702,4418.2
32558,4199.86666667
34270,5800.04833333
35126,5435.63333333
35982,5583.475
36838,5198.88833333
37694,6799.0
38550,6563.76666667
40262,5326.18333333
31,5881.23111111
887,5696.56833333
1743,5389.18571429
2599,7879.0
4311,4792.83333333
5167,5291.6
6023,5280.9
6879,5345.3
7735,5612.6
8591,5022.9
10303,5401.9297619
11159,7142.5
12015,7441.3
12871,7106.2
13727,6343.03333333
14583,8761.9
16295,5241.94
17151,6131.6
18007,4953.78
18863,5097.05
19719,5061.6
20575,7515.75
22287,5177.42333333
23143,5881.72666667
23999,5573.15
24855,5831.575
25711,5677.97619048
26567,7213.475
29135,4413.61428571
29991,4444.5
30847,4300.2
31703,4421.3
32559,4758.42
34271,4562.99166667
35127,6113.5
35983,5777.4
36839,5589.2
37695,5928.7
38551,8685.27777778
40263,5142.91
32,10770.4833333
888,12771.6833333
1744,12033.14
2600,13314.0666667
4312,8312.78
5168,9241.13333333
6024,8853.56666667
6880,9818.93333333
7736,8349.76666667
8592,8915.9
10304,8445.51333333
11160,10694.4333333
12016,11739.3333333
12872,12222.7666667
13728,11307.975
14584,19448.0
16296,9900.22880952
17152,10215.5166667
18008,8224.13333333
18864,8796.35857143
19720,7909.39277778
20576,8448.92666667
22288,8156.29904762
23144,10189.0864286
24000,10124.9583333
24856,10618.4714286
25712,10430.9583333
26568,13103.2088095
28280,8280.88333333
29136,8685.38333333
29992,7541.93571429
30848,8428.28
31704,8438.79333333
32560,8926.99333333
34272,8427.19055556
35128,9963.14285714
35984,10593.47
36840,11746.375
37696,12239.7
38552,14661.4107143
40264,8640.98666667
33,8156.17916667
889,7463.36666667
1745,8360.14333333
2601,10515.15
4313,4877.68666667
5169,6613.96666667
6025,5886.15357143
6881,5921.4
7737,6240.4
8593,6334.1
10305,4756.395
11161,8567.33333333
12017,7859.06666667
12873,8056.26666667
13729,7260.39
14585,13320.6666667
16297,5454.13214286
17153,6951.54333333
18009,5577.13333333
18865,6245.0947619
19721,5861.52
20577,6196.34
22289,4570.2952381
23145,8313.56095238
24001,7005.08333333
24857,7487.58095238
25713,8484.16666667
26569,9891.4652381
28281,4350.00833333
29137,6159.47333333
29993,5619.875
30849,5833.26
31705,5953.33333333
32561,6697.08
34273,4726.90166667
35129,7007.8
35985,7178.60888889
36841,6521.38
37697,8702.4
38553,8973.37071429
40265,5246.475
34,6227.2
890,5601.4
1746,5528.2
2602,7157.92666667
4314,5263.11083333
5170,4648.19666667
6026,4272.0
6882,3827.05
7738,3926.93333333
8594,3877.16666667
10306,5487.34833333
11162,5820.0
12018,6430.2
12874,6871.2
13730,5936.1
14586,7969.3
16298,6239.88785714
17154,4946.68333333
18010,4200.7
18866,3652.96666667
19722,4189.26666667
20578,10700.7333333
22290,5025.66904762
23146,5716.235
24002,5530.93333333
24858,4804.43333333
25714,5868.26666667
26570,6370.7375
28282,5282.51333333
29138,4652.9
29994,4264.725
30850,3626.4
31706,3683.1
32562,4256.9
34274,5490.10777778
35130,5884.91809524
35986,5906.74666667
36842,6005.11547619
37698,5725.16666667
38554,7127.75666667
40266,5987.81666667
35,5732.22055556
891,5605.71666667
1747,5679.62761905
2603,8850.96666667
4315,4979.48809524
5171,4586.3
6027,3719.3
6883,3921.5
7739,4505.0
8595,3948.0
10307,5006.69285714
11163,7104.0
12019,7510.0
12875,6831.9
13731,7076.26666667
14587,10846.3
16299,5945.94
17155,5738.1
18011,3854.78
18867,3934.8
19723,4119.5
20579,5694.1
22291,4591.58666667
23147,6946.68833333
24003,5671.975
24859,5959.31666667
25715,6061.18095238
26571,8382.45
29139,3952.66547619
29995,4121.025
30851,3316.3
31707,3464.96666667
32563,3935.6
34275,4731.25
35131,6473.4
35987,6467.3
36843,6125.0
37699,6515.3
38555,9252.43888889
40267,5358.33
36,9373.71666667
892,10448.55
1748,9497.105
2604,9419.525
4316,5219.74444444
5172,6193.18333333
6028,5885.7
6884,6454.20666667
7740,6545.41666667
8596,6349.84166667
10308,5333.68988095
11164,7539.045
12020,8539.0
12876,8976.73333333
13732,8799.68333333
14588,11923.56
16300,6972.46055556
17156,6833.15714286
18012,5935.75
18868,5391.35
19724,6258.775
20580,5882.7
22292,5401.91666667
23148,6833.82
24004,7249.26666667
24860,9152.55
25716,8096.7
26572,8698.635
28284,5180.27404762
29140,5762.74
29996,5662.33333333
30852,5610.13333333
31708,5156.6
32564,5884.7
34276,5309.84
35132,7052.5
35988,7066.3
36844,8026.1
37700,8829.6
38556,9829.3
40268,5929.99666667
37,5173.35
893,4958.75
1749,4789.61
2605,5357.19166667
4317,3061.72222222
5173,3727.9
6029,3540.9
6885,3541.59333333
7741,3037.31666667
8597,4015.85833333
10309,3054.83821429
11165,3619.98
12021,4170.4
12877,4387.4
13733,4524.63333333
14589,5275.38
16301,3620.67222222
17157,3765.23095238
18013,3693.39333333
18869,3160.8
19725,3440.85
20581,3505.75
22293,3165.70833333
23149,4672.9
24005,4899.5
24861,3609.8
25717,3856.4
26573,5094.4
28285,3291.66238095
29141,3235.75
29997,2893.2
30853,3488.94
31709,3288.33333333
32565,3505.9
34277,3150.54416667
35133,4278.72
35989,4097.2
36845,4398.6
37701,4541.175
38557,5471.5
40269,3295.28
38,7539.35888889
894,7931.29761905
1750,8086.17
2606,10169.15
4318,6640.51666667
5174,6498.4
6030,5208.6
6886,5621.0
7742,5697.8
8598,6068.33333333
10310,6707.47222222
11166,8188.95
12022,9647.45
12878,10348.3666667
13734,8975.2
14590,11768.6
16302,8290.46666667
17158,6842.5452381
18014,5924.58333333
18870,6365.69166667
19726,6436.95
20582,9026.65
22294,7053.20059524
23150,7700.6
24006,7319.71666667
24862,7729.75
25718,8313.28
26574,9971.06666667
28286,7389.96378788
29142,6697.625
29998,5801.05
30854,5594.11666667
31710,6460.95
32566,6297.1
34278,7192.01666667
35134,7830.835
35990,7147.79333333
36846,8253.00666667
37702,8573.45
38558,10256.75
40270,7424.54833333
39,4634.64285714
895,4937.84
1751,4891.0
2607,6118.49333333
4319,4064.8575
5175,3197.14
6031,3118.3
6887,2793.4
7743,3117.4
8599,3125.105
