Id,Sales
14563,8842.18468849
16275,5913.84260949
17131,6148.15867287
17987,5554.22065711
18843,5385.73783832
19699,5683.47984995
20555,6671.62115435
22267,5833.54838393
23123,8340.08120031
23979,7746.14318455
24835,7577.66036576
25691,7875.40237739
26547,8863.54368179
28259,5753.25415836
29115,5987.57022174
29971,5393.63220598
30827,5225.14938719
31683,5522.89139882
32539,6511.03270322
34251,5672.95993279
35107,8179.49274918
35963,7585.55473342
36819,7417.07191463
37675,7714.81392626
38531,8702.95523066
40243,5592.66570723
12,8596.35089873
868,8867.98873709
1724,9322.25747673
2580,10167.5225273
4292,5343.66498444
5148,6739.42159163
6004,6493.22774262
6860,6764.86558098
7716,7219.13432062
8572,8064.39937119
10284,5379.82185198
11140,8958.2663242
11996,8712.0724752
12852,8983.71031356
13708,9437.9790532
14564,10123.1208333
16276,5255.855449
17132,6651.61205619
17988,6405.41820718
18844,6677.05604554
19700,7131.32478518
20556,7976.58983575
22268,5292.01231654
23124,8870.45678876
23980,8624.26293976
24836,8895.90077811
25692,9350.16951776
26548,10195.4345683
28260,5328.16918407
29116,6723.92579126
29972,6477.73194225
30828,6749.36978061
31684,7203.63852025
32540,8048.90357082
34252,5364.3260516
35108,8942.77052383
35964,8696.57667483
36820,8968.21451318
37676,9422.48325283
38532,10267.7483034
40244,5400.48291914
13,7584.43085576
869,7516.75946734
1725,7922.95624794
2581,8959.54715507
4293,4248.72950261
5149,5631.56070091
6005,5260.08602621
6861,5192.41463779
7717,5598.61141839
8573,6635.20232552
10285,4198.82266882
11141,7856.09186288
11997,7484.61718818
12853,7416.94579976
13709,7823.14258036
14565,9080.7494657
16277,4369.93181324
17133,5752.76301154
17989,5381.28833684
18845,5313.61694842
19701,5719.81372902
20557,6756.40463615
22269,4320.02497945
23125,7977.29417351
23981,7605.81949881
24837,7538.14811039
25693,7944.34489099
26549,8980.93579812
28261,4270.11814566
29117,5652.94934396
29973,5281.47466926
30829,5213.80328084
31685,5503.09581725
32541,6539.68672438
34253,4220.21131187
35109,7760.57626174
35965,7389.10158704
36821,7321.43019862
37677,7727.62697922
38533,8764.21788635
40245,4170.30447809
14,9325.29724961
870,8681.09970303
1726,8939.10723474
2582,9868.44289143
4294,5377.82300064
5150,6564.56694577
6006,7952.63452174
6862,7308.43697515
7718,7566.44450687
8574,8417.25153733
10286,5380.44389719
11142,8021.00009298
11998,9409.06766894
12854,8764.87012236
13710,9022.87765407
14566,9862.07785694
16278,5371.45796615
17134,6558.20191128
17990,7946.26948725
18846,7302.07194066
19702,7560.07947238
20558,8410.88650284
22270,5374.07886271
23126,8014.63505849
23982,9402.70263446
24838,8758.50508787
25694,9016.51261959
26550,9867.31965005
29118,6563.44370439
29974,7951.51128036
30830,7307.31373377
31686,7565.32126548
32542,8416.12829595
34254,5379.32065581
35110,8019.8768516
35966,9407.94442756
36822,8763.74688098
37678,9021.75441269
38534,9872.56144316
40246,5381.94155237
15,6488.99312813
871,6383.21854171
1727,6900.53487889
2583,7932.74705186
4295,5049.77509331
5151,4027.83680804
6007,3478.24733713
6863,3372.47275071
7719,3889.7890879
8575,4922.00126087
10287,4925.10316271
11143,7036.51350798
11999,6486.92403707
12855,6381.14945065
13711,6898.46578783
14567,8482.79651064
16279,5352.54978193
17135,4330.61149666
17991,3781.02202575
18847,3675.24743933
19703,4192.56377651
20559,5224.77594948
22271,5227.87785133
23127,7339.28819659
23983,6789.69872569
24839,6683.92413927
25695,7201.24047645
26551,8233.45264942
28263,5103.20592072
29119,4081.26763544
29975,3531.67816454
30831,3425.90357812
31687,3943.2199153
32543,4975.43208827
34255,4978.53399011
35111,7089.94433538
35967,6540.35486447
36823,6434.58027805
37679,6951.89661524
38535,7984.10878821
40247,4853.8620595
16,5116.45811166
872,5025.37463708
1728,5284.62473763
2584,6164.75203788
4296,3428.20249533
5152,4340.3208386
6008,3795.68101458
6864,3704.59754001
7720,3963.84764056
8576,4671.46261613
10288,3428.2343359
11144,5833.67394149
12000,5289.03411747
12856,5197.95064289
13712,5457.20074344
14568,6164.6747108
16280,3428.12516825
17136,4340.24351152
17992,3795.6036875
18848,3704.52021293
19704,3963.77031347
20560,4671.38528904
22272,3428.15700881
23128,5833.5966144
23984,5288.95679039
24840,5197.87331581
25696,5457.12341636
26552,6164.73839193
29120,4340.30719265
29976,3795.66736863
30832,3704.58389405
31688,3963.8339946
32544,4671.44897017
34256,3428.22068994
35112,5833.66029553
35968,5289.02047151
36824,5197.93699694
37680,5457.18709748
38536,6164.80207305
40248,3428.2525305
17,6406.88574144
873,6318.3229338
1729,6419.9550693
2585,7736.28842482
4297,4651.8997942
5153,4536.68841304
6009,4070.15684197
6865,3981.59403433
7721,4083.22616983
8577,5399.55952535
10289,4679.54333076
11145,7106.34091169
12001,6639.80934063
12857,6551.24653299
13713,6652.87866848
14569,7846.79064782
16281,4584.76549113
17137,4647.19063603
17993,4180.65906497
18849,4092.09625733
19705,4193.72839282
20561,5510.06174834
22273,4612.40902769
23129,7039.20660862
23985,6572.67503756
24841,6484.11222992
25697,6585.74436541
26553,7902.07772093
28265,4640.05256425
29121,4702.47770915
29977,4235.94613809
30833,4147.38333044
31689,4249.01546594
32545,5565.34882146
34257,4667.69610081
35113,7094.49368174
35969,6627.96211067
36825,6539.39930303
37681,6641.03143853
38537,7957.36479405
40249,4695.33963736
18,10386.0478514
874,10737.1818217
1730,10940.2908542
2586,12719.3292889
4298,7379.4304445
5154,7966.57282126
6010,6958.97510205
6866,7310.10907238
7722,7513.21810485
8578,9292.2565396
10290,7305.65625461
11146,11246.0971908
12002,10238.4994716
12858,10589.6334419
13714,10792.7424744
14570,12898.4951787
16282,7558.59633422
17138,8145.73871099
17994,7138.14099178
18850,7489.2749621
19706,7692.38399457
20562,9471.42242932
22274,7484.82214434
23130,11425.2630806
23986,10417.6653613
24842,10768.7993317
25698,10971.9083641
26554,12750.9467989
28266,7411.04795445
29122,7998.19033121
29978,6990.59261201
30834,7341.72658233
31690,7945.35372944
32546,9724.39216419
34258,7337.27376456
35114,11678.2328154
35970,10670.6350962
36826,11021.7690665
37682,11224.878099
38538,13003.9165338
40250,7263.49957468
19,12503.1483378
875,12224.355004
1731,13066.471571
2587,14610.0224693
4299,9146.36670249
5155,9595.84331403
6011,9479.93929679
6867,9201.14596299
7723,10043.26253
8579,11586.8134283
10291,9216.93031331
11147,12760.1795767
12003,12644.2755594
12859,12365.4822256
13715,13207.5987926
14571,14438.6537002
16283,8974.99793336
17139,9424.4745449
17995,9308.57052766
18851,9029.77719386
19707,9871.89376085
20563,11415.4446592
22275,9045.56154418
23131,12588.8108075
23987,12472.9067903
24843,12194.1134565
25699,13036.2300235
26555,14579.7809218
28267,9116.125155
29123,9565.60176654
29979,9449.69774929
30835,9170.9044155
31691,9924.24914237
32547,11467.8000407
34259,9186.68876582
35115,12641.1661891
35971,12525.2621718
36827,12246.468838
37683,13088.585405
38539,14632.1363033
40251,9257.25237663
20,10896.7918287
876,11066.6531832
1732,12076.0360481
2588,13352.7873609
4300,7507.12407097
5156,7070.77522469
6012,6565.18584047
6868,6735.04719495
7724,7744.43005985
8580,9021.18137264
10292,7459.39004789
11148,11306.9131668
12004,10801.3237825
12860,10971.185137
13716,11980.5680019
14572,13468.7128455
16284,7623.04955558
17140,7186.7007093
17996,6681.11132508
18852,6850.97267956
19708,7860.35554446
20564,9137.10685726
22276,7575.3155325
23132,11422.8386514
23988,10917.2492671
24844,11087.1106216
25700,12096.4934865
26556,13373.2447993
28268,7527.58150943
29124,7091.23266315
29980,6585.64327893
30836,6755.50463341
31692,8095.94818714
32548,9372.69949994
34260,7479.84748635
35116,11658.431294
35972,11152.8419098
36828,11322.7032643
37684,12332.0861292
38540,13608.837442
40252,7432.11346328
21,7955.64691287
877,8205.8043319
1733,8613.82368487
2589,10589.0428563
4301,6994.85027685
5157,5462.60202083
6013,4966.61579989
6869,5216.77321892
7725,5624.79257189
8581,7600.0117433
10293,6999.48201331
11149,8460.89660672
12005,7964.91038578
12861,8215.06780481
13717,8623.08715778
14573,10577.7943534
16285,6983.60177403
17141,5451.353518
17997,4955.36729707
18853,5205.5247161
19709,5613.54406907
20565,7588.76324047
22277,6988.23351048
23133,8449.64810389
23989,7953.66188296
24845,8203.81930199
25701,8611.83865496
26557,10587.0578264
28269,6992.86524694
29125,5460.61699092
29981,4964.63076998
30837,5214.78818901
31693,5828.73304196
32549,7803.95221337
34261,6997.4969834
35117,8664.83707679
35973,8168.85085585
36829,8419.00827488
37685,8827.02762785
38541,10802.2467993
40253,7002.12871985
22,6389.10175658
878,5768.0180435
1734,6850.07302778
2590,6963.64919508
4302,4829.62820436
5158,3741.47451199
6014,4474.6218396
6870,3853.53812652
7726,4935.5931108
8582,5049.1692781
10294,4903.76526096
11150,5804.22854217
12006,6537.37586978
12862,5916.2921567
13718,6998.34714098
14574,6783.60205762
16286,4649.58106691
17142,3561.42737453
17998,4294.57470214
18854,3673.49098906
19710,4755.54597334
20566,4869.12214064
22278,4723.71812351
23134,5624.18140471
23990,6357.32873233
24846,5736.24501924
25702,6818.30000352
26558,6931.87617082
28270,4797.85518011
29126,3709.70148773
29982,4442.84881534
30838,3821.76510226
31694,4852.55873226
32550,4966.13489956
34262,4871.99223671
35118,5721.19416363
35974,6454.34149125
36830,5833.25777816
37686,6915.31276244
38542,7028.88892974
40254,4946.12929331
23,6371.72561225
879,6268.49392035
1735,6401.17164418
2591,7126.66056693
4303,5615.45945142
5159,5265.87784565
6015,4656.69241128
6871,4553.46071938
7727,4686.13844321
8583,5411.62736596
10295,5633.78349378
11151,7017.55913134
12007,6408.37369696
12863,6305.14200506
13719,6437.8197289
14575,7082.1593212
16287,5570.95820569
17143,5582.50045737
17999,4973.31502299
18855,4870.08333109
19711,5002.76105493
20567,5728.24997767
22279,5589.28224805
23135,7334.18174306
23991,6724.99630868
24847,6621.76461678
25703,6754.44234062
26559,7479.93126336
28271,5607.60629041
29127,5619.14854209
29983,5009.96310771
30839,4906.73141581
31695,5039.40913965
32551,5764.89806239
34263,5625.93033277
35119,7370.82982778
35975,6761.6443934
36831,6658.4127015
37687,6791.09042533
38543,7516.57934808
40255,5644.25437513
24,4820.27679931
880,5134.62923243
1736,5228.07474101
2592,5912.59491313
4304,2346.6986452
5160,3349.34971199
6016,3214.09294123
6872,3528.44537435
7728,3621.89088293
8584,4192.65279876
10296,2314.31221155
11152,5004.51895907
12008,4869.2621883
12864,5183.61462143
13720,5277.06013001
14576,5991.24768057
16288,2425.35141263
17144,3428.00247943
18000,3292.74570866
18856,3607.09814179
19712,3700.54365037
20568,4271.30556619
22280,2392.96497898
23136,5083.1717265
23992,4947.91495574
24848,5262.26738886
25704,5355.71289744
26560,5926.47481327
29128,3363.22961213
29984,3227.97284136
30840,3542.32527449
31696,3635.77078307
32552,4206.53269889
35120,5018.3988592
35976,4883.14208844
36832,5197.49452156
37688,5290.94003014
38544,5861.70194597
40256,2295.80567803
25,8841.46633042
881,8969.91139217
1737,9398.39926093
2593,10465.7826846
4305,8614.61053665
5161,7128.98977551
6017,6549.21411538
6873,6677.65917714
7729,7106.1470459
8585,8173.53046959
10297,8630.19740247
11153,9452.41572217
12009,8872.64006205
12865,9001.0851238
13721,9429.57299256
14577,10427.9288676
16289,8576.75671968
17145,7091.13595853
18001,6511.36029841
18857,6639.80536016
19713,7068.29322892
20569,8135.67665261
22281,8592.34358549
23137,9414.5619052
23993,8834.78624507
24849,8963.23130683
25705,9391.71917558
26561,10459.1025993
28273,8607.93045131
29129,7122.30969016
29985,6542.53403004
30841,6670.97909179
31697,7260.90604491
32553,8328.2894686
34265,8623.51731712
35121,9607.17472118
35977,9027.39906106
36833,9155.84412281
37689,9584.33199157
38545,10651.7154153
40257,8639.10418293
26,11222.3802416
882,11132.6238199
1738,11719.6446267
2594,14093.2069933
4306,7806.60611113
5162,7441.96136491
6018,6827.03366324
6874,6737.2772415
7730,7324.2980483
8586,9697.86041499
10298,7777.24690312
11154,11778.5895273
12010,11163.6618256
12866,11073.9054038
13722,11660.9262106
14578,14164.5079271
16290,7877.90704486
17146,7513.26229864
18002,6898.33459697
18858,6808.57817523
19714,7395.59898203
20570,9769.16134872
22282,7848.54783685
23138,11849.890461
23994,11234.9627593
24850,11145.2063376
25706,11732.2271444
26562,14105.7895111
28274,7819.18862885
29130,7454.54388263
29986,6839.61618095
30842,6749.85975922
31698,7723.73014059
32554,10097.2925073
34266,7789.82942084
35122,12178.0216196
35978,11563.0939179
36834,11473.3374961
37690,12060.3583029
38546,14433.9206696
40258,7760.47021283
27,9562.94852877
883,9705.40589747
1739,9827.20500831
2595,11165.6461608
4307,9633.28471777
5163,8687.17128315
6019,8197.10476169
6875,8339.56213039
7731,8461.36124122
8587,9580.04105221
10299,9662.54079229
11155,10331.2885407
12011,9841.22201929
12867,9983.67938799
13723,10105.4784988
14579,11094.595694
16291,9562.23425106
17147,8616.12081644
18003,8126.05429498
18859,8268.51166368
19715,8390.31077451
20571,9508.9905855
22283,9591.49032558
23139,10260.238074
23995,9770.17155258
24851,9912.62892128
25707,10034.4280321
26563,11153.1078431
29131,8674.63296549
29987,8184.56644403
30843,8327.02381273
31699,8448.82292357
32555,9567.50273455
34267,9650.00247464
35123,10318.7502231
35979,9828.68370163
36835,9971.14107033
37691,10092.9401812
38547,11211.6199922
40259,9679.25854917
28,6590.16565446
884,6849.10658638
1740,7197.94128437
2596,8575.78175189
4308,6199.95655719
5164,4124.18680396
6020,3617.10765688
6876,3876.0485888
7732,4224.88328679
8588,5602.72375431
10300,6175.57465148
11156,7048.48099012
12012,6541.40184303
12868,6800.34277496
13724,7149.17747295
14580,8634.99495148
16292,6259.16975678
17148,4183.40000355
18004,3676.32085646
18860,3935.26178838
19716,4284.09648638
20572,5661.93695389
22284,6234.78785107
23140,7107.69418971
23996,6600.61504262
24852,6859.55597454
25708,7208.39067253
26564,8586.23114005
28276,6210.40594536
29132,4134.63619213
29988,3627.55704504
30844,3886.49797696
31700,4443.15262832
32556,5820.99309584
34268,6186.02403964
35124,7266.75033166
35980,6759.67118457
36836,7018.61211649
37692,7367.44681448
38548,8745.287282
40260,6161.64213393
29,5807.4093606
885,6103.06309177
1741,6356.72079124
2597,7494.28617986
4309,2982.46050164
5165,3399.58809858
6021,3446.78628235
6877,3742.44001352
7733,3996.09771299
8589,5133.66310161
10301,2988.17757519
11157,5771.64532393
12013,5818.8435077
12869,6114.49723887
13725,6368.15493834
14581,7480.40185838
16293,2968.57618016
17149,3385.70377711
18005,3432.90196088
18861,3728.55569205
19717,3982.21339152
20573,5119.77878013
22285,2974.29325371
23141,5757.76100245
23997,5804.95918622
24853,6100.61291739
25709,6354.27061687
26565,7491.83600548
28277,2980.01032726
29133,3397.13792421
29989,3444.33610798
30845,3739.98983915
31701,4058.83595538
32557,5196.40134399
34269,2985.72740081
35125,5834.38356631
35981,5881.58175008
36837,6177.23548125
37693,6430.89318072
38549,7568.45856934
40261,2991.44447436
30,5266.95011987
886,5003.21840201
1742,5540.52729275
2598,5669.44933977
4310,5420.10977559
5166,3864.9563543
6022,3909.5298922
6878,3645.79817434
7734,4183.10706508
8590,4312.0291121
10302,5413.68656685
11158,5209.53016448
12014,5254.10370238
12870,4990.37198452
13726,5527.68087526
14582,5685.04856101
16294,5435.70899684
17150,3880.55557555
18006,3925.12911345
18862,3661.39739559
19718,4198.70628632
20574,4327.62833334
22286,5429.28578809
23142,5225.12938572
23998,5269.70292362
24854,5005.97120576
25710,5543.2800965
26566,5672.20214352
28278,5422.86257934
29134,3867.70915805
29990,3912.28269595
30846,3648.55097809
31702,4495.99945319
32558,4624.92150021
34270,5416.4393706
35126,5522.42255259
35982,5566.99609049
36838,5303.26437263
37694,5840.57326337
38550,5969.49531039
40262,5410.01616185
31,5601.58191697
887,5510.3584455
1743,5474.3675764
2599,7308.43722896
4311,5373.14024617
5167,5352.24607475
6023,4912.91098496
6879,4821.68751349
7735,4785.69664439
8591,5893.97514807
10303,5381.52230481
11159,6783.47227293
12015,6344.13718315
12871,6252.91371167
13727,6216.92284257
14583,7288.08080082
16295,5352.78381803
17151,5331.88964662
18007,4892.55455683
18863,4801.33108535
19719,4765.34021626
20575,5873.61871993
22287,5361.16587668
23143,6763.1158448
23999,6323.78075501
24855,6232.55728353
25711,6196.56641444
26567,7304.84491811
29135,5348.65376391
29991,4909.31867412
30847,4818.09520264
31703,4782.10433354
32559,5890.38283722
34271,5377.92999397
35127,6779.87996209
35983,6340.5448723
36839,6249.32140082
37695,6213.33053173
38551,7321.6090354
40263,5386.31205261
32,11370.0487923
888,12103.3350314
1744,11971.5715673
2600,13444.5041734
4312,8311.00339102
5168,8204.42269329
6024,7831.33454039
6880,8564.6207795
7736,8432.85731546
8592,9905.78992153
10304,8229.96114157
11160,11581.0524463
12016,11207.9642934
12872,11941.2505325
13728,11809.4870684
14584,13641.3210649
16296,8507.82028252
17152,8401.2395848
18008,8028.1514319
18864,8761.437671
19720,8629.67420697
20576,10102.606813
22288,8426.77803308
23144,11777.8693378
24000,11404.7811849
24856,12138.067424
25712,12006.3039599
26568,13479.236566
28280,8345.73578364
29136,8239.15508591
29992,7866.06693301
30848,8599.35317212
31704,8507.53643443
32560,9980.4690405
34272,8264.69353419
35128,11655.7315652
35984,11282.6434123
36840,12015.9296515
37696,11884.1661874
38552,13357.0987935
40264,8183.65128475
33,7937.32553538
889,7987.85161849
1745,8445.72440121
2601,9489.37751218
4313,4681.48230362
5169,5865.65288186
6025,5294.77241287
6881,5345.29849598
7737,5803.1712787
8593,6846.82438967
10305,4634.85372464
11161,8414.94884642
12017,7844.06837743
12873,7894.59446054
13729,8352.46724326
14585,9602.61834684
16297,4794.72313827
17153,5978.89371651
18009,5408.01324753
18865,5458.53933064
19721,5916.41211335
20577,6960.06522433
22289,4748.0945593
23145,8528.18968107
24001,7957.30921209
24857,8007.8352952
25713,8465.70807791
26569,9509.36118889
28281,4701.46598032
29137,5885.63655856
29993,5314.75608958
30849,5365.28217269
31705,5720.20379486
32561,6763.85690583
34273,4654.83740135
35129,8331.98136258
35985,7761.10089359
36841,7811.6269767
37697,8269.49975942
38553,9313.15287039
40265,4608.20882237
34,6068.0157168
890,5728.00955179
1746,5676.33300033
2602,6747.35269394
4314,5671.51701874
5170,4418.29753569
6026,4136.67556187
6882,3796.66939686
7738,3744.9928454
8594,4816.01253901
10306,5672.31265597
11162,6632.48460654
12018,6350.86263272
12874,6010.85646771
13730,5959.17991625
14586,7026.67607357
16298,5669.5847569
17154,4697.62091532
18010,4415.9989415
18866,4075.99277649
19722,4024.31622503
20578,5095.33591864
22290,5670.38039413
23146,6630.5523447
24002,6348.93037089
24858,6008.92420588
25714,5957.24765441
26570,7028.26734803
28282,5671.17603136
29138,4699.21218977
29994,4417.59021596
30850,4077.58405095
31706,4025.90749949
32562,5096.9271931
34274,5671.97166858
35130,6632.14361916
35986,6350.52164534
36842,6010.51548033
37698,5958.83892887
38554,7029.85862248
40266,5672.76730581
35,6132.94883623
891,6111.76933858
1747,6355.5444706
2603,7945.31913671
4315,5052.46589856
5171,4423.47133216
6027,3875.02162642
6883,3853.84212877
7739,4097.61726079
8595,5229.47225869
10307,4991.8216633
11163,7018.02973968
12019,6469.58003393
12875,6448.40053628
13731,6692.1756683
14587,8092.59799376
16299,5199.74475561
17155,4570.75018922
18011,4022.30048348
18867,4001.12098582
19723,4244.89611784
20579,5376.75111574
